UPM,PRO_VIV,VIV_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
101601,116,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,3,1,,,957,U,3,340,960
101601,20,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,4,1,,,957,U,3,340,960
101622,44,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,3,1,,,901,U,4,350,970
101622,65,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,6,1,,,901,U,4,350,970
101622,4,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,4,1,,,901,U,4,350,970
101622,96,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,6,1,,,901,U,4,350,970
101635,76,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,1,,,840,U,3,360,960
101635,24,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,2,1,,,840,U,3,360,960
101635,46,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,2,1,,,840,U,3,360,960
101635,11,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,2,1,,,840,U,3,360,960
101678,42,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,926,U,3,370,960
101678,62,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,5,1,,,926,U,3,370,960
101678,21,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,926,U,3,370,960
101678,65,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,926,U,3,370,960
101678,86,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,5,1,,,926,U,3,370,960
101720,83,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,1,1,,,1050,U,4,380,970
101720,90,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,3,1,,,1050,U,4,380,970
101720,119,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,1050,U,4,380,970
101720,12,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,1,2,3,1,,,1050,U,4,380,970
101720,39,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,1,2,5,1,,,1050,U,4,380,970
101725,103,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,1022,U,3,390,960
101725,128,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,3,1,,,1022,U,3,390,960
101725,63,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,5,1,,,1022,U,3,390,960
101725,2,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,1022,U,3,390,960
101725,31,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,1,1,,,1022,U,3,390,960
101742,40,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,1,1,,,807,U,2,400,950
101742,20,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,1,1,,,807,U,2,400,950
101742,209,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,4,1,,,807,U,2,400,950
101742,124,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,807,U,2,400,950
101776,10,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,2,1,,,933,U,2,410,950
101776,35,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,4,1,2,8,1,,,933,U,2,410,950
101776,57,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,4,1,2,4,1,,,933,U,2,410,950
